actor_loss,frame,step,total_time
-1.1403513205523539,12400,12400.0,81.69966506958008
-1.0998540992784027,12500,12500.0,82.33859896659851
-1.1556513117681635,12600,12600.0,82.98650813102722
-1.14229022335298,12700,12700.0,83.6149001121521
-1.1444323759267825,12800,12800.0,84.24630498886108
-1.1605775108431826,12900,12900.0,84.8677270412445
-1.189188838005066,13000,13000.0,85.52005696296692
-1.1472565310426277,13100,13100.0,86.14586400985718
-1.168106316044779,13200,13200.0,86.76712203025818
-1.157909098238048,13300,13300.0,87.39664602279663
-1.179067565663026,13400,13400.0,88.04285097122192
-1.1700380125848373,13500,13500.0,88.68771314620972
-1.1670267269162848,13600,13600.0,89.32679200172424
-1.2050506496193385,13700,13700.0,89.95801711082458
-1.1673386153018122,13800,13800.0,90.66420483589172
-1.1659507798676443,13900,13900.0,91.298574924469
-1.1809631544764678,14000,14000.0,92.23840117454529
-1.174903406365083,14100,14100.0,92.77259182929993
-1.2110104312991152,14200,14200.0,93.42558908462524
-1.2229405553034036,14300,14300.0,94.04683709144592
-1.1980518810819871,14400,14400.0,94.67225885391235
-1.2092137631803457,14500,14500.0,95.29695701599121
-1.2042954640813393,14600,14600.0,95.9239251613617
-1.196645991636975,14700,14700.0,96.55786299705505
-1.1870508553958175,14800,14800.0,97.23204493522644
-1.2194859916620915,14900,14900.0,97.8684151172638
-1.1617037553598386,15000,15000.0,98.48482322692871
-1.18036485337975,15100,15100.0,99.1017439365387
-1.23983503627305,15200,15200.0,99.73060703277588
-1.2111401699557163,15300,15300.0,100.35272097587585
-1.2056607267644146,15400,15400.0,100.9784460067749
-1.2125164016638652,15500,15500.0,101.58886194229126
-1.2253329700762683,15600,15600.0,102.2003390789032
-1.18737725898771,15700,15700.0,102.80655193328857
-1.2793209670793892,15800,15800.0,103.4413149356842
-1.2215968600594171,15900,15900.0,104.05322504043579
-1.216858153295989,16000,16000.0,105.03081822395325
-1.2075342996285694,16100,16100.0,105.53048396110535
-1.2396318818082903,16200,16200.0,106.14197587966919
-1.2723358851848263,16300,16300.0,106.7671229839325
-1.193248424199548,16400,16400.0,107.44668698310852
-1.2420591216276187,16500,16500.0,108.07743191719055
-1.2595673433624872,16600,16600.0,108.71345400810242
-1.2890287336736623,16700,16700.0,109.36157083511353
-1.269802202092539,16800,16800.0,110.00626015663147
-1.2487510129956916,16900,16900.0,110.65010690689087
-1.2476652305905183,17000,17000.0,111.27530288696289
-1.1967055396278306,17100,17100.0,111.91111898422241
-1.2556617767503946,17200,17200.0,113.81894993782043
-1.245722527551179,17300,17300.0,114.89460110664368
-1.2650463321421406,17400,17400.0,115.51600003242493
-1.275440545955507,17500,17500.0,116.15353775024414
-1.2222900181123526,17600,17600.0,116.80207705497742
-1.260356083954915,17700,17700.0,117.46797394752502
-1.2474120822873447,17800,17800.0,118.09391117095947
-1.2973803464729008,17900,17900.0,118.73168015480042
-1.2908788754208254,18000,18000.0,119.68150901794434
-1.257071302078738,18100,18100.0,120.1804850101471
-1.3055450650725033,18200,18200.0,120.82402396202087
-1.3102395174526933,18300,18300.0,121.45093512535095
-1.3107832870861091,18400,18400.0,122.09685587882996
-1.299539815671373,18500,18500.0,122.71539211273193
-1.332250699548438,18600,18600.0,123.3480498790741
-1.307855999705815,18700,18700.0,123.98190498352051
-1.2939846539261317,18800,18800.0,124.6038429737091
-1.3168502809977767,18900,18900.0,125.23876309394836
-1.262957240685378,19000,19000.0,125.88086199760437
-1.3224121792481678,19100,19100.0,126.49875116348267
-1.320090544990974,19200,19200.0,127.13437509536743
-1.3315425143383517,19300,19300.0,127.75513195991516
-1.3692883512761334,19400,19400.0,128.39801001548767
-1.3678262705850128,19500,19500.0,129.02689290046692
-1.3406207030362423,19600,19600.0,129.6566460132599
-1.3081208278637122,19700,19700.0,130.2864909172058
-1.3248381608783608,19800,19800.0,130.95995593070984
-1.3498960013436798,19900,19900.0,131.61439180374146
-1.3483097488337223,20000,20000.0,132.57484197616577
-1.3942355153584245,20100,20100.0,133.0654149055481
-1.359816577765021,20200,20200.0,133.69351291656494
-1.377396795419183,20300,20300.0,134.3284821510315
-1.400440488121297,20400,20400.0,134.97657299041748
-1.3876867022844825,20500,20500.0,135.60696721076965
-1.4100088772207204,20600,20600.0,136.23225784301758
-1.4094822666432598,20700,20700.0,136.85105276107788
-1.3376373577826093,20800,20800.0,137.53068614006042
-1.4019574422647458,20900,20900.0,138.14886498451233
-1.373348596662578,21000,21000.0,138.77142310142517
-1.3886622414730563,21100,21100.0,139.3863389492035
-1.3688687752969195,21200,21200.0,140.01353812217712
-1.3999524057501613,21300,21300.0,140.6470558643341
-1.4197628084975895,21400,21400.0,141.2717001438141
-1.4028411714157256,21500,21500.0,141.89672088623047
-1.4226619182246747,21600,21600.0,142.52785992622375
-1.425258497790535,21700,21700.0,143.19327998161316
-1.4066806046089324,21800,21800.0,143.83594608306885
-1.399135708808899,21900,21900.0,144.45088601112366
-1.4259379742169145,22000,22000.0,145.42502093315125
-1.436812415571496,22100,22100.0,145.90892505645752
-1.3966890726939287,22200,22200.0,146.5204119682312
-1.455145799287475,22300,22300.0,147.15922689437866
-1.4072856307029724,22400,22400.0,147.78001999855042
-1.4886712130933706,22500,22500.0,148.39819192886353
-1.4484042377755193,22600,22600.0,149.02755498886108
-1.4349114440455295,22700,22700.0,149.6488480567932
-1.4204859143436546,22800,22800.0,150.27486085891724
-1.463889464883521,22900,22900.0,150.88810992240906
-1.3994895267014456,23000,23000.0,151.5106179714203
-1.4389351771609618,23100,23100.0,152.54890203475952
-1.4602054263105486,23200,23200.0,153.34433603286743
-1.436005407630807,23300,23300.0,154.0397789478302
-1.4771615125165127,23400,23400.0,154.67748498916626
-1.4725831333953556,23500,23500.0,155.31200289726257
-1.4599559566762188,23600,23600.0,156.03472805023193
-1.478747531919196,23700,23700.0,156.6629569530487
-1.4778164536646097,23800,23800.0,157.3161768913269
-1.4370558828410536,23900,23900.0,158.32660698890686
-1.4944365608810197,24000,24000.0,159.50424003601074
-1.4862607481456038,24100,24100.0,159.98007106781006
-1.4802680310636465,24200,24200.0,160.60755896568298
-1.5062727184578923,24300,24300.0,161.24434804916382
-1.5070138479223345,24400,24400.0,161.85870385169983
-1.502156877871787,24500,24500.0,162.4876959323883
-1.501611630515297,24600,24600.0,163.11697793006897
-1.5209131471001276,24700,24700.0,163.7365279197693
-1.5288747997567205,24800,24800.0,164.35507321357727
-1.524455494809859,24900,24900.0,164.98315715789795
-1.5097171327855328,25000,25000.0,165.61089706420898
-1.4953773363982097,25100,25100.0,166.2495219707489
-1.5099406938741702,25200,25200.0,166.88515901565552
-1.538416871930113,25300,25300.0,167.5832920074463
-1.5800129871557254,25400,25400.0,168.2145791053772
-1.5259345864305403,25500,25500.0,168.82444596290588
-1.5290685650145655,25600,25600.0,169.44888710975647
-1.5313772860139903,25700,25700.0,170.09421491622925
-1.5326672450150594,25800,25800.0,170.7230589389801
-1.5514614936148767,25900,25900.0,171.331787109375
-1.5212711939717283,26000,26000.0,172.4377839565277
-1.5404256051129634,26100,26100.0,172.99238395690918
-1.5805741820004906,26200,26200.0,173.64279007911682
-1.5621084340728155,26300,26300.0,174.2802860736847
-1.5750368030944673,26400,26400.0,174.91278076171875
-1.5254404273363624,26500,26500.0,175.53691983222961
-1.5696324652964526,26600,26600.0,176.15148496627808
-1.568541451255874,26700,26700.0,176.76538705825806
-1.5785889460308717,26800,26800.0,177.39076113700867
-1.5515579032425832,26900,26900.0,178.00575184822083
-1.5510453682134646,27000,27000.0,178.63787817955017
-1.5805294100600895,27100,27100.0,179.26800107955933
-1.6007851291410993,27200,27200.0,179.8981809616089
-1.5688357978764147,27300,27300.0,180.5387511253357
-1.5863241571010929,27400,27400.0,181.1566081047058
-1.6269995965579949,27500,27500.0,181.78340101242065
-1.5952967582362714,27600,27600.0,182.40799283981323
-1.6037523740589028,27700,27700.0,183.03554797172546
-1.5753906788212237,27800,27800.0,183.64101696014404
-1.591940439573609,27900,27900.0,184.25379991531372
-1.5904282473101474,28000,28000.0,185.2341718673706
-1.5770692093537586,28100,28100.0,185.70527911186218
-1.6142272182030253,28200,28200.0,186.32946801185608
-1.6001298628231087,28300,28300.0,186.9529891014099
-1.6022593113455441,28400,28400.0,187.6078019142151
-1.5841930030596139,28500,28500.0,188.25187420845032
-1.6445157362682985,28600,28600.0,191.84240698814392
-1.6110697264718536,28700,28700.0,192.94865894317627
-1.6472210931305837,28800,28800.0,193.74652290344238
-1.6505208151175244,28900,28900.0,194.48569798469543
-1.6044737183221496,29000,29000.0,195.39913201332092
-1.6411640667679286,29100,29100.0,219.9541881084442
-1.6110496910491792,29200,29200.0,221.10873889923096
-1.6093259276729999,29300,29300.0,222.33115911483765
-1.6107194447281337,29400,29400.0,223.85196900367737
-1.626533300569742,29500,29500.0,225.47190618515015
-1.630581044914699,29600,29600.0,226.20572590827942
-1.6568249452232133,29700,29700.0,226.93428897857666
-1.6850195167088273,29800,29800.0,227.65068697929382
-1.6631340012691989,29900,29900.0,228.28403115272522
